id_catalog_product,reference,name,brand,color,season,sizes,gender_segment,main_category,sub_category,article_type,score_ec,quantity
18860,13434,United Colors of Benetton Men Solid Yellow Tshirts,United Colors of Benetton,Yellow,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,8284
18861,7511,Nike Women Be Strong Navy Blue Pant,Nike,Navy Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Track Pants,,1158
18862,19932,Reid & Taylor Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,Reid & Taylor,Maroon,Fall,Unique,Men,Accessories,Accessories,Accessory Gift Set,,3397
18863,46636,Rasasi Women Seduction Deo,Rasasi,Pink,Spring,Unique,Women,Personal Care,Fragrance,Deodorant,,6168
18864,51681,Louis Philippe Men Aviator Sunglasses LP208-C2,Louis Philippe,Grey,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,6725
18865,16146,Tokyo Talkies Women Printed Grey Top,Tokyo Talkies,Grey,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,3042
18866,22373,Mark Taylor Men Red Striped White Shirt,Mark Taylor,Peach,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,9766
18867,28649,Nike Men Lunarglide+ 3 Grey Sports Shoes,Nike,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,3705
18868,17094,Lino Perros Women Button Flap Brown Wallet,Lino Perros,Brown,Winter,Unique,Women,Accessories,Wallets,Wallets,,4544
18869,50753,Red Chief Men Mushroom Brown Shoes,Red Chief,Mushroom Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,3933
18870,34216,Proline Mustard Yellow Polo T-shirt,Proline Mustard Yellow Polo T-shirt,Mustard,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,7211
18871,44161,Nike Fragrances Men Fission Deo,Nike Fragrances,Black,Spring,Unique,Men,Personal Care,Fragrance,Deodorant,,7884
18872,14611,United Colors of Benetton Men Solid Black Socks,United Colors of Benetton,Black,Summer,Unique,Men,Accessories,Socks,Socks,,1377
18873,4394,Free Authority Men's Panda Cigar Grey T-shirt,Free Authority,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1591
18874,36541,United Colors of Benetton Men Leather Black Wallet,United Colors of Benetton,Black,Summer,Unique,Men,Accessories,Wallets,Wallets,,3559
18875,57576,Lotus Herbals Pure Colours Burnt Siena Lipstick 660,Lotus Herbals Pure Colours Burnt Siena Lipstick 660,Purple,Spring,Unique,Women,Personal Care,Lips,Lipstick,,7507
18876,24084,Catwalk Women Bronze Flats,Catwalk,Bronze,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,5762
18877,33033,Mother Earth Women Printed White Kurta,Mother Earth,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,8013
18878,39509,Peter England Unisex Black Backpack,Peter England,Black,Summer,Unique,Unisex,Accessories,Bags,Backpacks,,2174
18879,25156,Lino Perros Women Leatherette Black Handbag,Lino Perros,Black,Winter,Unique,Women,Accessories,Bags,Handbags,,3326
18880,11363,United Colors of Benetton Men Solid Black Tshirt,United Colors of Benetton,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9909
18881,20616,Baggit Women Libra Jhuti Olive Handbag,Baggit,Olive,Winter,Unique,Women,Accessories,Bags,Handbags,,3552
18882,5074,Being Human Women Pink Silicon Strap with Stones Watch,Being Human,Pink,Winter,Unique,Women,Accessories,Watches,Watches,,813
18883,45281,Lino Perros Women Red Wallet,Lino Perros,Red,Summer,Unique,Women,Accessories,Wallets,Wallets,,9421
18884,36773,Maxima Women White Dial Watch,Maxima,White,Winter,Unique,Women,Accessories,Watches,Watches,,883
18885,33201,Sepia Women Cream Dress,Sepia,Cream,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,,6384
18886,5848,Puma Men's Summer Graphic Grey T-shirt,Puma,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2312
18887,57744,Lotus Herbals Pure Radiance Fresh Ivory Daily Foundation 350,Lotus Herbals Pure Radiance Fresh Ivory Daily Foundation 350,Skin,Spring,Unique,Women,Personal Care,Makeup,Foundation and Primer,,2824
18888,10083,Reebok Men Hanavi II Green Flip Flops,Reebok,Green,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,5748
18889,25364,Levis Men Black & White Trunks,Levis,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Trunk,,3929
18890,11151,Indigo Nation Men Check Grey Ties,Indigo Nation,Grey,Fall,Unique,Men,Accessories,Ties,Ties,,3791
18891,56696,Fabindia Men Teal Kurta,Fabindia,Teal,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Kurtas,,7673
18892,55013,Lakme 3 in 1 Aqua Shine Wine Lip Color,Lakme 3 in 1 Aqua Shine Wine Lip Color,Purple,Spring,Unique,Women,Personal Care,Lips,Lip Gloss,,5346
18893,27433,Jockey Women Grey Melange Eva Sports Bra,Jockey,Grey Melange,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,7267
18894,34818,ADIDAS Men Snova Seq 4M Wide Grey Sports Shoes,ADIDAS,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,727
18895,43176,Fastrack Men Black Dial Watch,Fastrack,Black,Winter,Unique,Men,Accessories,Watches,Watches,,6573
18896,30484,Lovable Women Fiona Black Bra,Lovable,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,6204
18897,2251,Puma Mens Winglet Brown Flip Flop,Puma Mens Winglet Brown Flip Flop,Brown,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,8703
18898,16374,Peter England Men Stripes Navy Blue Trouser,Peter England,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,,8265
18899,42898,French Connection Women Navy Blue Belt,French Connection,Navy Blue,Summer,Unique,Women,Accessories,Belts,Belts,,2022
18900,22141,Provogue Men Black Formal Shoes,Provogue,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,,1191
18901,7723,Puma Unisex Popart Flip Black Dandelion Flip Flop,Puma,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,,2239
18902,46404,ADIDAS Men Blue Printed T-shirt,ADIDAS,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2025
18903,34024,Gini and Jony Boys Printed White T-shirt,Gini and Jony,White,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,569
18904,23093,Converse Men United White Casual Shoes,Converse,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,6751
18905,50561,Chromozome Men Pack of Two  Briefs,Chromozome,Charcoal,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,,3623
18906,36317,Mr.Men Boys Blazing Yellow T-shirt,Mr.,Yellow,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,5224
18907,52652,Mod-acc Women Pink Handbag,Mod-acc,Pink,Summer,Unique,Women,Accessories,Bags,Handbags,,8149
18908,15195,Arrow Sport Men Printed Blue Tshirts,Arrow Sport,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1787
18909,14047,Flying Machine Men Check Blue Shirts,Flying Machine,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,9267
18910,53780,Puma Men Black T-shirt,Puma,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,5454
18911,20272,Catwalk Women Casual Silver Flats,Catwalk,Silver,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,1244
18912,5410,Tribord To 100 Basic Ss11,Tribord To 100 Basic Ss11,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,,6775
18913,44737,U.S. Polo Assn.Men Brown Shoes,U.S. Polo Assn.,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,5076
18914,25700,Mumbai Slang Women Printed Purple Top,Mumbai Slang,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,5576
18915,11535,W Women Printed White Kurtas,W,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,9716
18916,41245,Arrow Men Black & Brown Reversible Belt,Arrow,Black,Summer,Unique,Men,Accessories,Belts,Belts,,1441
18917,57320,Amante Maroon Full-Coverage Lace Bra BCFR02,Amante Maroon Full-Coverage Lace Bra BCFR02,Maroon,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,5550
18918,27057,Yelloe Women Class and Elegance Redefined White Handbag,Yelloe,White,Summer,Unique,Women,Accessories,Bags,Handbags,,1267
18919,13262,Palm Tree Kids Girl Washed Blue Jeans,Palm Tree Kids Girl Washed Blue Jeans,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Jeans,,2938
18920,43512,French Connection Women Blue Dress,French Connection,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,,9525
18921,50939,Parx Men Navy Blue Vest,Parx,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,,9319
18922,2635,Carlton London Men White Strapped Sandal,Carlton London,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,876
18923,31132,John Miller Men Check Blue Shirt,John Miller,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,589
18924,19758,Ice Unisex Sili Blue Watch,Ice,Blue,Winter,Unique,Unisex,Accessories,Watches,Watches,,9757
18925,55477,Revlon Colorstay Mulberry Lip Liner,Revlon Colorstay Mulberry Lip Liner,Brown,Spring,Unique,Women,Personal Care,Lips,Lip Liner,,6566
18926,26185,Rocia Women Brown Casual Sandals,Rocia,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,,9750
18927,6295,Puma Unisex Matrix Black Flip Flop,Puma,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,,6075
18928,34440,Myntra Women Love Heart White T-shirt,Myntra,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,3155
18929,49814,iPanema Women Red Flip Flops,iPanema,Red,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,,2015
18930,7347,Tantra Men's Buddha Trance Purple T-shirt,Tantra,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3517
18931,35592,Gliders Men Navy Blue Sandals,Gliders,Navy Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,8311
18932,46060,Estelle Women Gold Plated Bracelet,Estelle,Gold,Winter,Unique,Women,Accessories,Jewellery,Bracelet,,7843
18933,27265,Arrow Woman Striped Teal Top,Arrow Woman Striped Teal Top,Teal,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,2073
18934,13050,Spykar Men Check White Shirts,Spykar,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,6097
18935,7949,Puma Men's Chevron Wording Black T-shirt,Puma,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,4426
18936,12182,Basics Men Blue Slim Fit Checked Shirt,Basics,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,4296
18937,55645,Catwalk Women Silver Heels,Catwalk,Silver,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,9323
18938,31300,Puma Men Summer Black T-shirt,Puma,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1732
18939,50337,Aurelia Women Blue Kurti,Aurelia,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,,2764
18940,47380,Baggit Women Purple Bag,Baggit,Purple,Summer,Unique,Women,Accessories,Bags,Handbags,,2547
18941,7175,Scullers Men Scul Black White Check Shirt,Scullers,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,1035
18942,46252,Fusion Beats Women Yellow Tunic,Fusion Beats,Yellow,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tunics,,8384
18943,16522,Locomotive Men Washed Blue Jeans,Locomotive,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,,7381
18944,8901,Indigo Nation Men PV stretch Grey Trousers,Indigo Nation,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,,7878
18945,22717,Nike Women White Dart 9 MSL Sports Shoes,Nike,White,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,3597
18946,21192,Quiksilver Unisex Red Backpack,Quiksilver,Red,Summer,Unique,Unisex,Accessories,Bags,Backpacks,,9967
18947,39951,Gas Men Blue Freak Flip Flops,Gas,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,,3573
18948,59088,Peri Peri Women Purple Bra,Peri Peri,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,1525
18949,52460,Red Rose Green Nightdress,Red Rose Green Nightdress,Green,Winter,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Nightdress,,2551
18950,36125,OTLS Men Laurel Brown Wallet,OTLS,Brown,Summer,Unique,Men,Accessories,Wallets,Wallets,,4121
18951,5622,ADIDAS Women's Adi Zing Yellow Flip Flop,ADIDAS,Yellow,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,,5063
18952,20040,United Colors of Benetton Women Solid Navy Blue Tights,United Colors of Benetton,Navy Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Stockings,,8892
18953,40999,Gini and Jony Girls Woven Black Jeans,Gini and Jony,Black,Summer,"XS,S,M,L,XL",Girls,Apparel,Bottomwear,Jeans,,4903
18954,41077,Lotto Men Brown Tread Sandals,Lotto,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,3823
18955,32585,Only  Women Black Trousers,Only,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Trousers,,3858
18956,25532,Wrangler Men Benefica Purple Shirt,Wrangler,Purple,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,6641
18957,11707,Lee Men Purple Check Shirt,Lee,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,5517
18958,36919,Fossil Men Black Evans Wallet,Fossil,Black,Winter,Unique,Men,Accessories,Wallets,Wallets,,6935
18959,57112,Elle Women Green Color Clash Top,Elle,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,7821
18960,58966,Colour Me Women Pink Perfume,Colour Me,Pink,Spring,Unique,Women,Personal Care,Fragrance,Perfume and Body Mist,,3471
18961,33457,Baggit Women Billuz Roy Maroon Handbag,Baggit,Maroon,Summer,Unique,Women,Accessories,Bags,Handbags,,9277
18962,49487,Vans Men Black Casual Shoes,Vans,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,3845
18963,3348,Myntra Men's I don't suffer from insanity Black T-shirt,Myntra,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6316
18964,35901,Peperone Women Brown Handbag,Peperone,Brown,Summer,Unique,Women,Accessories,Bags,Handbags,,5104
18965,18225,Manchester United Men Printed White Tshirt,Manchester United,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3924
18966,9672,ADIDAS Men Addi Black Shorts,ADIDAS,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,,4600
18967,23864,ADIDAS Men White Ambition Sports Shoes,ADIDAS,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,9051
18968,42853,French Connection Women Black Beaded Clutch,French Connection,Black,Summer,Unique,Women,Accessories,Bags,Clutches,,3977
18969,29562,Vans Men Desurgent Navy Blue Casual Shoes,Vans,Navy Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,7682
18970,51478,Denizen Men Black Printed T-shirt,Denizen,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,7940
18971,54936,Do u speak green Women Yellow T-shirt,Do u speak green,Yellow,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,5158
18972,23058,Arrow Sport Men Purple Striped T-shirt,Arrow Sport,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3312
18973,43981,Police Women Pure Pour Perfume,Police,Pink,Spring,Unique,Women,Personal Care,Fragrance,Perfume and Body Mist,,544
18974,44398,Force 10 Men Black Shoes,Force 10,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,1133
18975,10874,Wrangler Men Wrangler Station Navy Blue T-Shirts,Wrangler,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9902
18976,59615,FNF Green Collection for Wedding Sari,FNF Green Collection for Wedding Sari,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,,7304
18977,40738,Converse Unisex Navy Blue Flip Flops,Converse,Navy Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Flip Flops,Flip Flops,,3268
18978,38622,Nike Men Red Polo T-shirt,Nike,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9285
18979,10048,Puma Men Social Sport Black Tshirts,Puma,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,8375
18980,5883,Converse Unisex Speciality Ox Rust Shoe,Converse,Orange,Summer,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Shoes,Casual Shoes,,2426
18981,32318,Q&Q Men White Dial Watch,Q&Q,White,Winter,Unique,Men,Accessories,Watches,Watches,,1356
18982,24873,United Colors of Benetton Kids Boys White Striped T-shirt,United Colors of Benetton Kids,White,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,6488
18983,15708,Nike Unisex Nike Classic Backpack Blue Backpack,Nike,Blue,Fall,Unique,Unisex,Accessories,Bags,Backpacks,,9243
18984,44996,Maxima Men White Dial Watch,Maxima,White,Winter,Unique,Men,Accessories,Watches,Watches,,8347
18985,53921,Kiara Women Camel Brown Handbag,Kiara,Brown,Summer,Unique,Women,Accessories,Bags,Handbags,,4638
18986,38410,Baggit Women Beige Updown Belt,Baggit,Beige,Summer,Unique,Women,Accessories,Belts,Belts,,4774
18987,26718,Puma Men Foundation Polo Green T-shirt,Puma,Green,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1106
18988,9440,Nike Unisex Ultimatum Max Black Backpacks,Nike,Black,Fall,Unique,Unisex,Accessories,Bags,Backpacks,,9363
18989,17863,Levis Men Maroon Brief,Levis,Maroon,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,,5522
18990,48767,Miki Pearl Women Ivory Jewellery Set,Miki Pearl,White,Summer,Unique,Women,Accessories,Jewellery,Jewellery Set,,516
18991,54338,Femella Women Blue Top,Femella,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,6234
18992,18017,Lino Perros Women Solid Black Belt,Lino Perros,Black,Winter,Unique,Women,Accessories,Belts,Belts,,3373
18993,29750,Fossil Men Quartz Blue Dial Chronograph Watch FS4609,Fossil,Blue,Winter,Unique,Men,Accessories,Watches,Watches,,8265
18994,3946,Jealous 21 Women's White XOXO T-shirt,Jealous 21,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,5649
18995,2894,Catwalk Women Ethnic Flat Multi Color Flats,Catwalk,Multi,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,5811
18996,6408,Lotto Men Cross Beige Floater,Lotto,Beige,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,2984
18997,59043,Carlton London Women Black Heels,Carlton London,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,6822
18998,41880,Estd. 1977 Men Brown Sandals,Estd. 1977,Brown,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,9307
18999,21159,s.Oliver Women Green Top,s.Oliver,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,7277
19000,40952,Gini and Jony Boys Wild West Red T-shirt,Gini and Jony,Red,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,3705
19001,58191,Rocky S Women Olive Green Handbag,Rocky S,Olive,Summer,Unique,Women,Accessories,Bags,Handbags,,4907
19002,38848,Latin Quarters Women Grey Top,Latin Quarters,Grey,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,4307
19003,53579,Q&Q Men Blue Dial Watch,Q&Q,Blue,Winter,Unique,Men,Free Items,Free Gifts,Free Gifts,,9216
19004,21965,Murcia Women Casual Navy Blue Handbag,Murcia,Navy Blue,Winter,Unique,Women,Accessories,Bags,Handbags,,3673
19005,37800,John Players Men Striped Orange Shirt,John Players,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,1973
19006,9024,Buckaroo Men Lucia Tan Casual Sandal,Buckaroo,Tan,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,3838
19007,18473,Puma Men Calcetto Black Casual Shoes,Puma,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,5057
19008,12149,Aurelia Women Printed Blue Kurtis,Aurelia,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,,2912
19009,42639,Estelle Women Gold Bracelet,Estelle,Gold,Winter,Unique,Women,Accessories,Jewellery,Bracelet,,2651
19010,9818,Little Miss Women Printed Dark Grey T-shirt,Little Miss,Grey,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,3682
19011,46299,Jacques M Women Jacques M Fragrances Fragrances,Jacques M,White,Spring,Unique,Women,Personal Care,Fragrance,Perfume and Body Mist,,9119
19012,12975,ADIDAS Men Allegra Grey Sports Shoes,ADIDAS,Grey,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,8662
19013,18641,Puma Men  Powercat Graphic Black Tshirts,Puma,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,5064
19014,47945,Murcia Women Red Handbag,Murcia,Red,Summer,Unique,Women,Accessories,Bags,Handbags,,1514
19015,9216,Puma Men Benecio Canvas Black Casual Shoes,Puma,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,2104
19016,48131,Fossil Women Pink Bags,Fossil,Pink,Summer,Unique,Women,Accessories,Bags,Handbags,,1369
19017,46897,F5 Men Pack of 3 Deos,F5,Black,Spring,Unique,Men,Personal Care,Fragrance,Deodorant,,7413
19018,19793,U.S. Polo Assn. Men Striped Navy Blue Tshirt,U.S. Polo Assn.,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3227
19019,47179,Ganuchi Men Black Sandals,Ganuchi,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,3352
19020,17609,Doodle Girls Raindrops White Tshirts,Doodle,White,Fall,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tshirts,,9577
19021,30817,Fabindia Women Rust Leggings,Fabindia,Rust,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Leggings,,3108
19022,29106,Puma Unisex Graphic Black Cap,Puma,Black,Summer,Unique,Unisex,Accessories,Headwear,Caps,,1773
19023,4509,Skechers Men's Arcade Midway Beige Shoe,Skechers,Beige,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,8149
19024,59271,Titan Women Steel Watch,Titan,Steel,Winter,Unique,Women,Accessories,Watches,Watches,,2455
19025,1847,Inkfruit Mens Messy T-shirt,Inkfruit Mens Messy T-shirt,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9278
19026,56239,SDL by Sweet Dreams Men Grey & Blue Pyjama Set,SDL by Sweet Dreams,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Loungewear and Nightwear,Night suits,,8892
19027,15962,Turtle Solid Men Khaki Jacket,Turtle Solid,Khaki,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Jackets,,5049
19028,39394,Peter England Men Polo Neck Blue T-shirt,Peter England,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9517
19029,38246,Batman Boys Green Printed T-shirt,Batman,Green,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,8802
19030,24619,Belmonte Men Leather Black Wallet,Belmonte,Black,Summer,Unique,Men,Accessories,Wallets,Wallets,,8600
19031,15398,Fila Men Impact Black & White Sports Shoes,Fila,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,3411
19032,41874,Estd. 1977 Men Navy Blue & Brown Sandals,Estd. 1977,Navy Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,9599
19033,57911,Fruit of the Loom Men White Pack of Three Socks,Fruit of the Loom,White,Summer,Unique,Men,Accessories,Socks,Socks,,6368
19034,58165,Rocky S Women Cream Wallet,Rocky S,Cream,Fall,Unique,Women,Accessories,Wallets,Wallets,,6163
19035,39152,Aneri Women Turquiose Blue Printed Kurta,Aneri,Turquoise Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,1054
19036,41048,Nautica Men Black Dial Chronograph Watch,Nautica,Black,Winter,Unique,Men,Accessories,Watches,Watches,,8798
19037,21991,Murcia Women Casual Brown Handbag,Murcia,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,,3836
19038,11738,Lee Men Stripes Blue T-shirt,Lee,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6869
19039,36926,Estee Lauder Men Pleasures Perfume,Estee Lauder,White,Spring,Unique,Men,Personal Care,Fragrance,Perfume and Body Mist,,3034
19040,20843,Reebok Men Aviator LP White Sports Shoes,Reebok,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,2726
19041,58959,Colour Me Women Gold Perfume,Colour Me,Black,Spring,Unique,Women,Personal Care,Fragrance,Perfume and Body Mist,,3793
19042,33468,Baggit Women Capri Mayur Black Belt,Baggit,Black,Summer,Unique,Women,Accessories,Belts,Belts,,666
19043,18487,Puma Men Washed Blue Jeans,Puma,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,,4124
19044,26388,Turtle Men Printed Grey T-shirt,Turtle,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2847
19045,19555,United Colors of Benetton Women Solid Blue Polo Tshirt,United Colors of Benetton,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,1904
