id_stock,id_catalog_product,size_label,quantity_available
134151,26777,41,868
134152,26777,42,868
134153,26777,43,868
134154,26777,44,868
134155,26777,45,868
134156,26778,36,618
134157,26778,37,618
134158,26778,38,618
134159,26778,39,618
134160,26778,40,618
134161,26778,41,618
134162,26778,42,618
134163,26778,43,618
134164,26778,44,618
134165,26778,45,618
134166,26779,Unique,7011
134167,26780,XS,773
134168,26780,S,773
134169,26780,M,772
134170,26780,L,772
134171,26780,XL,772
134172,26781,Unique,2512
134173,26782,XS,320
134174,26782,S,320
134175,26782,M,320
134176,26782,L,320
134177,26782,XL,320
134178,26783,36,951
134179,26783,37,951
134180,26783,38,951
134181,26783,39,951
134182,26783,40,951
134183,26783,41,951
134184,26783,42,951
134185,26783,43,950
134186,26783,44,950
134187,26783,45,950
134188,26784,XS,1121
134189,26784,S,1121
134190,26784,M,1121
134191,26784,L,1121
134192,26784,XL,1120
134193,26785,36,612
134194,26785,37,612
134195,26785,38,612
134196,26785,39,612
134197,26785,40,612
134198,26785,41,611
134199,26785,42,611
134200,26785,43,611
134201,26785,44,611
134202,26785,45,611
134203,26786,36,501
134204,26786,37,501
134205,26786,38,500
134206,26786,39,500
134207,26786,40,500
134208,26786,41,500
134209,26786,42,500
134210,26786,43,500
134211,26786,44,500
134212,26786,45,500
134213,26787,Unique,8123
134214,26788,XS,1018
134215,26788,S,1018
134216,26788,M,1017
134217,26788,L,1017
134218,26788,XL,1017
134219,26789,Unique,9724
134220,26790,XS,1308
134221,26790,S,1308
134222,26790,M,1307
134223,26790,L,1307
134224,26790,XL,1307
134225,26791,Unique,1655
134226,26792,Unique,9792
134227,26793,XS,300
134228,26793,S,299
134229,26793,M,299
134230,26793,L,299
134231,26793,XL,299
134232,26794,Unique,5709
134233,26795,XS,609
134234,26795,S,609
134235,26795,M,609
134236,26795,L,609
134237,26795,XL,609
134238,26796,Unique,4200
134239,26797,Unique,7265
134240,26798,XS,1097
134241,26798,S,1097
134242,26798,M,1097
134243,26798,L,1097
134244,26798,XL,1096
134245,26799,Unique,853
134246,26800,36,282
134247,26800,37,282
134248,26800,38,282
134249,26800,39,282
134250,26800,40,282
134251,26800,41,282
134252,26800,42,282
134253,26800,43,282
134254,26800,44,281
134255,26800,45,281
134256,26801,36,943
134257,26801,37,943
134258,26801,38,943
134259,26801,39,943
134260,26801,40,943
134261,26801,41,943
134262,26801,42,943
134263,26801,43,943
134264,26801,44,943
134265,26801,45,943
134266,26802,36,302
134267,26802,37,302
134268,26802,38,302
134269,26802,39,302
134270,26802,40,302
134271,26802,41,302
134272,26802,42,302
134273,26802,43,302
134274,26802,44,302
134275,26802,45,301
134276,26803,XS,1186
134277,26803,S,1186
134278,26803,M,1185
134279,26803,L,1185
134280,26803,XL,1185
134281,26804,Unique,5103
134282,26805,36,875
134283,26805,37,875
134284,26805,38,875
134285,26805,39,875
134286,26805,40,875
134287,26805,41,875
134288,26805,42,874
134289,26805,43,874
134290,26805,44,874
134291,26805,45,874
134292,26806,XS,517
134293,26806,S,517
134294,26806,M,517
134295,26806,L,517
134296,26806,XL,516
134297,26807,XS,280
134298,26807,S,280
134299,26807,M,280
134300,26807,L,280
134301,26807,XL,279
134302,26808,XS,1843
134303,26808,S,1843
134304,26808,M,1843
134305,26808,L,1843
134306,26808,XL,1843
134307,26809,XS,193
134308,26809,S,193
134309,26809,M,192
134310,26809,L,192
134311,26809,XL,192
134312,26810,36,201
134313,26810,37,200
134314,26810,38,200
134315,26810,39,200
134316,26810,40,200
134317,26810,41,200
134318,26810,42,200
134319,26810,43,200
134320,26810,44,200
134321,26810,45,200
134322,26811,Unique,1215
134323,26812,36,583
134324,26812,37,583
134325,26812,38,583
134326,26812,39,583
134327,26812,40,583
134328,26812,41,583
134329,26812,42,583
134330,26812,43,583
134331,26812,44,583
134332,26812,45,583
134333,26813,XS,1535
134334,26813,S,1535
134335,26813,M,1535
134336,26813,L,1535
134337,26813,XL,1534
134338,26814,XS,823
134339,26814,S,822
134340,26814,M,822
134341,26814,L,822
134342,26814,XL,822
134343,26815,Unique,9680
134344,26816,36,72
134345,26816,37,71
134346,26816,38,71
134347,26816,39,71
134348,26816,40,71
134349,26816,41,71
134350,26816,42,71
134351,26816,43,71
134352,26816,44,71
134353,26816,45,71
134354,26817,XS,1572
134355,26817,S,1571
134356,26817,M,1571
134357,26817,L,1571
134358,26817,XL,1571
134359,26818,Unique,1253
134360,26819,XS,850
134361,26819,S,850
134362,26819,M,850
134363,26819,L,850
134364,26819,XL,850
134365,26820,Unique,3722
134366,26821,XS,187
134367,26821,S,187
134368,26821,M,187
134369,26821,L,187
134370,26821,XL,187
134371,26822,XS,1986
134372,26822,S,1986
134373,26822,M,1985
134374,26822,L,1985
134375,26822,XL,1985
134376,26823,XS,1894
134377,26823,S,1894
134378,26823,M,1894
134379,26823,L,1894
134380,26823,XL,1894
134381,26824,Unique,5429
134382,26825,XS,492
134383,26825,S,492
134384,26825,M,492
134385,26825,L,492
134386,26825,XL,492
134387,26826,36,478
134388,26826,37,478
134389,26826,38,477
134390,26826,39,477
134391,26826,40,477
134392,26826,41,477
134393,26826,42,477
134394,26826,43,477
134395,26826,44,477
134396,26826,45,477
134397,26827,XS,1263
134398,26827,S,1263
134399,26827,M,1263
134400,26827,L,1262
134401,26827,XL,1262
134402,26828,Unique,2224
134403,26829,36,888
134404,26829,37,888
134405,26829,38,888
134406,26829,39,888
134407,26829,40,888
134408,26829,41,888
134409,26829,42,888
134410,26829,43,887
134411,26829,44,887
134412,26829,45,887
134413,26830,36,200
134414,26830,37,200
134415,26830,38,200
134416,26830,39,200
134417,26830,40,199
134418,26830,41,199
134419,26830,42,199
134420,26830,43,199
134421,26830,44,199
134422,26830,45,199
134423,26831,XS,496
134424,26831,S,496
134425,26831,M,496
134426,26831,L,496
134427,26831,XL,495
134428,26832,XS,1186
134429,26832,S,1186
134430,26832,M,1186
134431,26832,L,1185
134432,26832,XL,1185
134433,26833,XS,911
134434,26833,S,911
134435,26833,M,911
134436,26833,L,910
134437,26833,XL,910
134438,26834,Unique,8937
134439,26835,Unique,7660
134440,26836,XS,1815
134441,26836,S,1815
134442,26836,M,1815
134443,26836,L,1815
134444,26836,XL,1815
134445,26837,36,771
134446,26837,37,771
134447,26837,38,771
134448,26837,39,771
134449,26837,40,771
134450,26837,41,771
134451,26837,42,771
134452,26837,43,771
134453,26837,44,771
134454,26837,45,770
134455,26838,XS,157
134456,26838,S,157
134457,26838,M,157
134458,26838,L,157
134459,26838,XL,156
134460,26839,XS,1117
134461,26839,S,1117
134462,26839,M,1117
134463,26839,L,1116
134464,26839,XL,1116
134465,26840,XS,899
134466,26840,S,899
134467,26840,M,899
134468,26840,L,899
134469,26840,XL,898
134470,26841,Unique,8991
134471,26842,Unique,1400
134472,26843,XS,392
134473,26843,S,392
134474,26843,M,392
134475,26843,L,392
134476,26843,XL,391
134477,26844,XS,685
134478,26844,S,684
134479,26844,M,684
134480,26844,L,684
134481,26844,XL,684
134482,26845,XS,607
134483,26845,S,607
134484,26845,M,607
134485,26845,L,606
134486,26845,XL,606
134487,26846,36,708
134488,26846,37,708
134489,26846,38,708
134490,26846,39,708
134491,26846,40,708
134492,26846,41,708
134493,26846,42,708
134494,26846,43,708
134495,26846,44,708
134496,26846,45,707
134497,26847,XS,261
134498,26847,S,261
134499,26847,M,261
134500,26847,L,261
134501,26847,XL,261
134502,26848,XS,1619
134503,26848,S,1619
134504,26848,M,1619
134505,26848,L,1619
134506,26848,XL,1619
134507,26849,XS,546
134508,26849,S,546
134509,26849,M,546
134510,26849,L,545
134511,26849,XL,545
134512,26850,XS,485
134513,26850,S,484
134514,26850,M,484
134515,26850,L,484
134516,26850,XL,484
134517,26851,XS,1095
134518,26851,S,1095
134519,26851,M,1094
134520,26851,L,1094
134521,26851,XL,1094
134522,26852,XS,578
134523,26852,S,578
134524,26852,M,577
134525,26852,L,577
134526,26852,XL,577
134527,26853,Unique,2496
134528,26854,XS,1065
134529,26854,S,1065
134530,26854,M,1065
134531,26854,L,1065
134532,26854,XL,1065
134533,26855,Unique,5782
134534,26856,36,301
134535,26856,37,301
134536,26856,38,301
134537,26856,39,300
134538,26856,40,300
134539,26856,41,300
134540,26856,42,300
134541,26856,43,300
134542,26856,44,300
134543,26856,45,300
134544,26857,Unique,604
134545,26858,36,737
134546,26858,37,737
134547,26858,38,736
134548,26858,39,736
134549,26858,40,736
134550,26858,41,736
134551,26858,42,736
134552,26858,43,736
134553,26858,44,736
134554,26858,45,736
134555,26859,Unique,9130
134556,26860,Unique,2021
134557,26861,36,186
134558,26861,37,185
134559,26861,38,185
134560,26861,39,185
134561,26861,40,185
134562,26861,41,185
134563,26861,42,185
134564,26861,43,185
134565,26861,44,185
134566,26861,45,185
134567,26862,XS,640
134568,26862,S,640
134569,26862,M,640
134570,26862,L,639
134571,26862,XL,639
134572,26863,Unique,4112
134573,26864,XS,202
134574,26864,S,202
134575,26864,M,202
134576,26864,L,201
134577,26864,XL,201
134578,26865,XS,1162
134579,26865,S,1162
134580,26865,M,1162
134581,26865,L,1162
134582,26865,XL,1162
134583,26866,Unique,6690
134584,26867,XS,355
134585,26867,S,355
134586,26867,M,355
134587,26867,L,355
134588,26867,XL,354
134589,26868,XS,665
134590,26868,S,665
134591,26868,M,664
134592,26868,L,664
134593,26868,XL,664
134594,26869,Unique,563
134595,26870,Unique,4421
134596,26871,36,136
134597,26871,37,136
134598,26871,38,136
134599,26871,39,136
134600,26871,40,136
134601,26871,41,136
134602,26871,42,136
134603,26871,43,136
134604,26871,44,136
134605,26871,45,135
134606,26872,36,205
134607,26872,37,205
134608,26872,38,205
134609,26872,39,205
134610,26872,40,205
134611,26872,41,205
134612,26872,42,205
134613,26872,43,204
134614,26872,44,204
134615,26872,45,204
134616,26873,Unique,2576
134617,26874,Unique,936
134618,26875,XS,1317
134619,26875,S,1317
134620,26875,M,1317
134621,26875,L,1317
134622,26875,XL,1317
134623,26876,XS,832
134624,26876,S,832
134625,26876,M,831
134626,26876,L,831
134627,26876,XL,831
134628,26877,XS,253
134629,26877,S,253
134630,26877,M,252
134631,26877,L,252
134632,26877,XL,252
134633,26878,XS,247
134634,26878,S,247
134635,26878,M,247
134636,26878,L,247
134637,26878,XL,247
134638,26879,Unique,7714
134639,26880,XS,1617
134640,26880,S,1617
134641,26880,M,1617
134642,26880,L,1617
134643,26880,XL,1616
134644,26881,Unique,4594
134645,26882,XS,1419
134646,26882,S,1419
134647,26882,M,1419
134648,26882,L,1419
134649,26882,XL,1418
134650,26883,Unique,5228
134651,26884,36,423
134652,26884,37,423
134653,26884,38,423
134654,26884,39,423
134655,26884,40,423
134656,26884,41,423
134657,26884,42,423
134658,26884,43,423
134659,26884,44,423
134660,26884,45,422
134661,26885,36,775
134662,26885,37,774
134663,26885,38,774
134664,26885,39,774
134665,26885,40,774
134666,26885,41,774
134667,26885,42,774
134668,26885,43,774
134669,26885,44,774
134670,26885,45,774
134671,26886,36,158
134672,26886,37,158
134673,26886,38,158
134674,26886,39,158
134675,26886,40,158
134676,26886,41,158
134677,26886,42,157
134678,26886,43,157
134679,26886,44,157
134680,26886,45,157
134681,26887,XS,466
134682,26887,S,466
134683,26887,M,466
134684,26887,L,466
134685,26887,XL,466
134686,26888,Unique,1173
134687,26889,Unique,1048
134688,26890,Unique,9628
134689,26891,XS,279
134690,26891,S,279
134691,26891,M,279
134692,26891,L,279
134693,26891,XL,279
134694,26892,Unique,3069
134695,26893,36,142
134696,26893,37,142
134697,26893,38,142
134698,26893,39,141
134699,26893,40,141
134700,26893,41,141
134701,26893,42,141
134702,26893,43,141
134703,26893,44,141
134704,26893,45,141
134705,26894,XS,336
134706,26894,S,335
134707,26894,M,335
134708,26894,L,335
134709,26894,XL,335
134710,26895,36,778
134711,26895,37,778
134712,26895,38,778
134713,26895,39,777
134714,26895,40,777
134715,26895,41,777
134716,26895,42,777
134717,26895,43,777
134718,26895,44,777
134719,26895,45,777
134720,26896,XS,1440
134721,26896,S,1439
134722,26896,M,1439
134723,26896,L,1439
134724,26896,XL,1439
134725,26897,Unique,5365
134726,26898,36,481
134727,26898,37,481
134728,26898,38,481
134729,26898,39,481
134730,26898,40,481
134731,26898,41,481
134732,26898,42,480
134733,26898,43,480
134734,26898,44,480
134735,26898,45,480
134736,26899,XS,755
134737,26899,S,755
134738,26899,M,755
134739,26899,L,754
134740,26899,XL,754
134741,26900,36,708
134742,26900,37,708
134743,26900,38,708
134744,26900,39,708
134745,26900,40,708
134746,26900,41,708
134747,26900,42,707
134748,26900,43,707
134749,26900,44,707
134750,26900,45,707
134751,26901,XS,405
134752,26901,S,405
134753,26901,M,404
134754,26901,L,404
134755,26901,XL,404
134756,26902,Unique,6925
134757,26903,Unique,7977
134758,26904,36,331
134759,26904,37,331
134760,26904,38,330
134761,26904,39,330
134762,26904,40,330
134763,26904,41,330
134764,26904,42,330
134765,26904,43,330
134766,26904,44,330
134767,26904,45,330
134768,26905,36,363
134769,26905,37,363
134770,26905,38,362
134771,26905,39,362
134772,26905,40,362
134773,26905,41,362
134774,26905,42,362
134775,26905,43,362
134776,26905,44,362
134777,26905,45,362
134778,26906,XS,592
134779,26906,S,591
134780,26906,M,591
134781,26906,L,591
134782,26906,XL,591
134783,26907,Unique,2149
134784,26908,XS,564
134785,26908,S,564
134786,26908,M,564
134787,26908,L,564
134788,26908,XL,564
134789,26909,Unique,1643
134790,26910,XS,1748
134791,26910,S,1748
134792,26910,M,1747
134793,26910,L,1747
134794,26910,XL,1747
134795,26911,Unique,3814
134796,26912,36,491
134797,26912,37,491
134798,26912,38,491
134799,26912,39,491
134800,26912,40,491
134801,26912,41,491
134802,26912,42,490
134803,26912,43,490
134804,26912,44,490
134805,26912,45,490
134806,26913,XS,622
134807,26913,S,622
134808,26913,M,622
134809,26913,L,622
134810,26913,XL,621
134811,26914,XS,1619
134812,26914,S,1618
134813,26914,M,1618
134814,26914,L,1618
134815,26914,XL,1618
134816,26915,XS,724
134817,26915,S,724
134818,26915,M,724
134819,26915,L,724
134820,26915,XL,723
134821,26916,Unique,1900
134822,26917,XS,1740
134823,26917,S,1740
134824,26917,M,1740
134825,26917,L,1740
134826,26917,XL,1739
134827,26918,Unique,9675
134828,26919,Unique,4097
134829,26920,XS,1198
134830,26920,S,1198
134831,26920,M,1198
134832,26920,L,1198
134833,26920,XL,1197
134834,26921,XS,803
134835,26921,S,802
134836,26921,M,802
134837,26921,L,802
134838,26921,XL,802
134839,26922,Unique,4328
134840,26923,XS,213
134841,26923,S,213
134842,26923,M,213
134843,26923,L,213
134844,26923,XL,213
134845,26924,Unique,8151
134846,26925,36,960
134847,26925,37,960
134848,26925,38,959
134849,26925,39,959
134850,26925,40,959
134851,26925,41,959
134852,26925,42,959
134853,26925,43,959
134854,26925,44,959
134855,26925,45,959
134856,26926,XS,655
134857,26926,S,654
134858,26926,M,654
134859,26926,L,654
134860,26926,XL,654
134861,26927,Unique,7277
134862,26928,XS,123
134863,26928,S,123
134864,26928,M,123
134865,26928,L,122
134866,26928,XL,122
134867,26929,XS,207
134868,26929,S,206
134869,26929,M,206
134870,26929,L,206
134871,26929,XL,206
134872,26930,Unique,3910
134873,26931,Unique,9736
134874,26932,XS,1268
134875,26932,S,1268
134876,26932,M,1268
134877,26932,L,1268
134878,26932,XL,1267
134879,26933,XS,1745
134880,26933,S,1745
134881,26933,M,1745
134882,26933,L,1745
134883,26933,XL,1744
134884,26934,Unique,8824
134885,26935,XS,446
134886,26935,S,445
134887,26935,M,445
134888,26935,L,445
134889,26935,XL,445
134890,26936,Unique,5570
134891,26937,XS,1744
134892,26937,S,1744
134893,26937,M,1743
134894,26937,L,1743
134895,26937,XL,1743
134896,26938,36,315
134897,26938,37,315
134898,26938,38,315
134899,26938,39,315
134900,26938,40,315
134901,26938,41,315
134902,26938,42,315
134903,26938,43,315
134904,26938,44,314
134905,26938,45,314
134906,26939,XS,1991
134907,26939,S,1991
134908,26939,M,1991
134909,26939,L,1990
134910,26939,XL,1990
134911,26940,XS,513
134912,26940,S,513
134913,26940,M,513
134914,26940,L,513
134915,26940,XL,513
134916,26941,Unique,1433
134917,26942,Unique,1550
134918,26943,XS,1902
134919,26943,S,1902
134920,26943,M,1902
134921,26943,L,1901
134922,26943,XL,1901
134923,26944,36,653
134924,26944,37,653
134925,26944,38,653
134926,26944,39,653
134927,26944,40,653
134928,26944,41,653
134929,26944,42,653
134930,26944,43,653
134931,26944,44,653
134932,26944,45,653
134933,26945,Unique,7616
134934,26946,36,555
134935,26946,37,555
134936,26946,38,555
134937,26946,39,554
134938,26946,40,554
134939,26946,41,554
134940,26946,42,554
134941,26946,43,554
134942,26946,44,554
134943,26946,45,554
134944,26947,XS,1886
134945,26947,S,1886
134946,26947,M,1886
134947,26947,L,1886
134948,26947,XL,1885
134949,26948,XS,1394
134950,26948,S,1394
134951,26948,M,1393
134952,26948,L,1393
134953,26948,XL,1393
134954,26949,XS,821
134955,26949,S,821
134956,26949,M,820
134957,26949,L,820
134958,26949,XL,820
134959,26950,XS,1476
134960,26950,S,1476
134961,26950,M,1476
134962,26950,L,1475
134963,26950,XL,1475
134964,26951,XS,259
134965,26951,S,259
134966,26951,M,258
134967,26951,L,258
134968,26951,XL,258
134969,26952,36,647
134970,26952,37,647
134971,26952,38,647
134972,26952,39,646
134973,26952,40,646
134974,26952,41,646
134975,26952,42,646
134976,26952,43,646
134977,26952,44,646
134978,26952,45,646
134979,26953,XS,377
134980,26953,S,377
134981,26953,M,377
134982,26953,L,377
134983,26953,XL,377
134984,26954,Unique,1560
134985,26955,Unique,8423
134986,26956,XS,928
134987,26956,S,928
134988,26956,M,928
134989,26956,L,927
134990,26956,XL,927
134991,26957,XS,330
134992,26957,S,330
134993,26957,M,330
134994,26957,L,330
134995,26957,XL,329
134996,26958,XS,1639
134997,26958,S,1639
134998,26958,M,1639
134999,26958,L,1638
135000,26958,XL,1638
135001,26959,Unique,7992
135002,26960,Unique,6827
135003,26961,36,386
135004,26961,37,386
135005,26961,38,386
135006,26961,39,385
135007,26961,40,385
135008,26961,41,385
135009,26961,42,385
135010,26961,43,385
135011,26961,44,385
135012,26961,45,385
135013,26962,XS,1294
135014,26962,S,1294
135015,26962,M,1294
135016,26962,L,1294
135017,26962,XL,1293
135018,26963,XS,1026
135019,26963,S,1026
135020,26963,M,1026
135021,26963,L,1025
135022,26963,XL,1025
135023,26964,XS,790
135024,26964,S,790
135025,26964,M,790
135026,26964,L,789
135027,26964,XL,789
135028,26965,Unique,5827
135029,26966,XS,1110
135030,26966,S,1110
135031,26966,M,1110
135032,26966,L,1110
135033,26966,XL,1109
135034,26967,XS,114
135035,26967,S,114
135036,26967,M,114
135037,26967,L,113
135038,26967,XL,113
135039,26968,XS,802
135040,26968,S,802
135041,26968,M,802
135042,26968,L,801
135043,26968,XL,801
135044,26969,Unique,800
135045,26970,XS,1460
135046,26970,S,1460
135047,26970,M,1459
135048,26970,L,1459
135049,26970,XL,1459
135050,26971,36,310
135051,26971,37,310
135052,26971,38,310
135053,26971,39,310
135054,26971,40,310
135055,26971,41,310
135056,26971,42,310
135057,26971,43,310
135058,26971,44,310
135059,26971,45,310
135060,26972,XS,531
135061,26972,S,531
135062,26972,M,531
135063,26972,L,530
135064,26972,XL,530
135065,26973,XS,1081
135066,26973,S,1081
135067,26973,M,1081
135068,26973,L,1081
135069,26973,XL,1081
135070,26974,XS,904
135071,26974,S,904
135072,26974,M,904
135073,26974,L,903
135074,26974,XL,903
135075,26975,XS,717
135076,26975,S,717
135077,26975,M,716
135078,26975,L,716
135079,26975,XL,716
135080,26976,Unique,7574
135081,26977,XS,348
135082,26977,S,348
135083,26977,M,348
135084,26977,L,348
135085,26977,XL,347
135086,26978,XS,192
135087,26978,S,192
135088,26978,M,192
135089,26978,L,192
135090,26978,XL,191
135091,26979,XS,1697
135092,26979,S,1697
135093,26979,M,1696
135094,26979,L,1696
135095,26979,XL,1696
135096,26980,XS,626
135097,26980,S,625
135098,26980,M,625
135099,26980,L,625
135100,26980,XL,625
135101,26981,XS,853
135102,26981,S,853
135103,26981,M,853
135104,26981,L,852
135105,26981,XL,852
135106,26982,Unique,7520
135107,26983,XS,661
135108,26983,S,660
135109,26983,M,660
135110,26983,L,660
135111,26983,XL,660
135112,26984,XS,193
135113,26984,S,193
135114,26984,M,193
135115,26984,L,192
135116,26984,XL,192
135117,26985,36,150
135118,26985,37,150
135119,26985,38,150
135120,26985,39,150
135121,26985,40,150
135122,26985,41,150
135123,26985,42,150
135124,26985,43,149
135125,26985,44,149
135126,26985,45,149
135127,26986,XS,1229
135128,26986,S,1228
135129,26986,M,1228
135130,26986,L,1228
135131,26986,XL,1228
135132,26987,XS,1377
135133,26987,S,1377
135134,26987,M,1377
135135,26987,L,1377
135136,26987,XL,1376
135137,26988,36,218
135138,26988,37,218
135139,26988,38,218
135140,26988,39,218
135141,26988,40,218
135142,26988,41,218
135143,26988,42,218
135144,26988,43,218
135145,26988,44,217
135146,26988,45,217
135147,26989,Unique,1364
135148,26990,Unique,9882
135149,26991,XS,1648
135150,26991,S,1647
135151,26991,M,1647
135152,26991,L,1647
135153,26991,XL,1647
135154,26992,Unique,3197
135155,26993,Unique,9556
135156,26994,XS,686
135157,26994,S,685
135158,26994,M,685
135159,26994,L,685
135160,26994,XL,685
135161,26995,36,805
135162,26995,37,805
135163,26995,38,804
135164,26995,39,804
135165,26995,40,804
135166,26995,41,804
135167,26995,42,804
135168,26995,43,804
135169,26995,44,804
135170,26995,45,804
135171,26996,XS,986
135172,26996,S,986
135173,26996,M,986
135174,26996,L,986
135175,26996,XL,985
135176,26997,XS,1582
135177,26997,S,1582
135178,26997,M,1582
135179,26997,L,1582
135180,26997,XL,1582
135181,26998,XS,1544
135182,26998,S,1544
135183,26998,M,1544
135184,26998,L,1543
135185,26998,XL,1543
135186,26999,XS,1505
135187,26999,S,1505
135188,26999,M,1505
135189,26999,L,1505
135190,26999,XL,1505
135191,27000,XS,580
135192,27000,S,580
135193,27000,M,579
135194,27000,L,579
135195,27000,XL,579
135196,27001,Unique,2721
135197,27002,XS,1263
135198,27002,S,1263
135199,27002,M,1263
135200,27002,L,1263
135201,27002,XL,1262
135202,27003,XS,1401
135203,27003,S,1401
135204,27003,M,1401
135205,27003,L,1401
135206,27003,XL,1400
135207,27004,Unique,8022
135208,27005,Unique,6285
135209,27006,36,672
135210,27006,37,672
135211,27006,38,672
135212,27006,39,672
135213,27006,40,672
135214,27006,41,672
135215,27006,42,672
135216,27006,43,672
135217,27006,44,672
135218,27006,45,671
135219,27007,XS,900
135220,27007,S,900
135221,27007,M,900
135222,27007,L,899
135223,27007,XL,899
135224,27008,XS,661
135225,27008,S,661
135226,27008,M,661
135227,27008,L,660
135228,27008,XL,660
135229,27009,XS,1010
135230,27009,S,1010
135231,27009,M,1009
135232,27009,L,1009
135233,27009,XL,1009
135234,27010,XS,1402
135235,27010,S,1402
135236,27010,M,1402
135237,27010,L,1402
135238,27010,XL,1402
135239,27011,XS,1904
135240,27011,S,1904
135241,27011,M,1903
135242,27011,L,1903
135243,27011,XL,1903
135244,27012,Unique,4161
135245,27013,XS,111
135246,27013,S,110
135247,27013,M,110
135248,27013,L,110
135249,27013,XL,110
135250,27014,XS,1312
135251,27014,S,1312
135252,27014,M,1312
135253,27014,L,1311
135254,27014,XL,1311
135255,27015,36,402
135256,27015,37,402
135257,27015,38,402
135258,27015,39,402
135259,27015,40,402
135260,27015,41,401
135261,27015,42,401
135262,27015,43,401
135263,27015,44,401
135264,27015,45,401
135265,27016,XS,766
135266,27016,S,766
135267,27016,M,766
135268,27016,L,766
135269,27016,XL,766
135270,27017,Unique,7991
135271,27018,XS,435
135272,27018,S,435
135273,27018,M,435
135274,27018,L,435
135275,27018,XL,434
135276,27019,Unique,6528
135277,27020,XS,373
135278,27020,S,372
135279,27020,M,372
135280,27020,L,372
135281,27020,XL,372
135282,27021,XS,1896
135283,27021,S,1896
135284,27021,M,1896
135285,27021,L,1895
135286,27021,XL,1895
135287,27022,36,106
135288,27022,37,106
135289,27022,38,106
135290,27022,39,106
135291,27022,40,106
135292,27022,41,105
135293,27022,42,105
135294,27022,43,105
135295,27022,44,105
135296,27022,45,105
135297,27023,XS,1659
135298,27023,S,1659
135299,27023,M,1658
135300,27023,L,1658
135301,27023,XL,1658
135302,27024,36,262
135303,27024,37,262
135304,27024,38,261
135305,27024,39,261
135306,27024,40,261
135307,27024,41,261
135308,27024,42,261
135309,27024,43,261
135310,27024,44,261
135311,27024,45,261
135312,27025,XS,542
135313,27025,S,542
135314,27025,M,542
135315,27025,L,542
135316,27025,XL,542
135317,27026,XS,441
135318,27026,S,440
135319,27026,M,440
135320,27026,L,440
135321,27026,XL,440
135322,27027,XS,643
135323,27027,S,643
135324,27027,M,642
135325,27027,L,642
135326,27027,XL,642
135327,27028,XS,1393
135328,27028,S,1393
135329,27028,M,1393
135330,27028,L,1392
135331,27028,XL,1392
135332,27029,XS,564
135333,27029,S,563
135334,27029,M,563
135335,27029,L,563
135336,27029,XL,563
135337,27030,36,697
135338,27030,37,697
135339,27030,38,697
135340,27030,39,697
135341,27030,40,697
135342,27030,41,697
135343,27030,42,697
135344,27030,43,697
135345,27030,44,697
135346,27030,45,696
135347,27031,XS,422
135348,27031,S,422
135349,27031,M,422
135350,27031,L,422
135351,27031,XL,422
135352,27032,XS,971
135353,27032,S,971
135354,27032,M,970
135355,27032,L,970
135356,27032,XL,970
135357,27033,Unique,6843
135358,27034,Unique,5205
135359,27035,Unique,9819
135360,27036,XS,1199
135361,27036,S,1198
135362,27036,M,1198
135363,27036,L,1198
135364,27036,XL,1198
135365,27037,36,960
135366,27037,37,960
135367,27037,38,960
135368,27037,39,960
135369,27037,40,960
135370,27037,41,960
135371,27037,42,959
135372,27037,43,959
135373,27037,44,959
135374,27037,45,959
135375,27038,36,886
135376,27038,37,886
135377,27038,38,886
135378,27038,39,886
135379,27038,40,886
135380,27038,41,885
135381,27038,42,885
135382,27038,43,885
135383,27038,44,885
135384,27038,45,885
135385,27039,XS,1966
135386,27039,S,1966
135387,27039,M,1966
135388,27039,L,1965
135389,27039,XL,1965
135390,27040,Unique,5210
135391,27041,XS,505
135392,27041,S,505
135393,27041,M,505
135394,27041,L,505
135395,27041,XL,505
135396,27042,36,61
135397,27042,37,61
135398,27042,38,61
135399,27042,39,61
135400,27042,40,61
135401,27042,41,60
135402,27042,42,60
135403,27042,43,60
135404,27042,44,60
135405,27042,45,60
135406,27043,XS,992
135407,27043,S,992
135408,27043,M,992
135409,27043,L,992
135410,27043,XL,991
135411,27044,XS,719
135412,27044,S,719
135413,27044,M,718
135414,27044,L,718
135415,27044,XL,718
135416,27045,Unique,9844
135417,27046,XS,240
135418,27046,S,240
135419,27046,M,240
135420,27046,L,239
135421,27046,XL,239
135422,27047,XS,1888
135423,27047,S,1888
135424,27047,M,1888
135425,27047,L,1887
135426,27047,XL,1887
135427,27048,Unique,6571
135428,27049,Unique,6239
135429,27050,Unique,9652
135430,27051,36,400
135431,27051,37,399
135432,27051,38,399
135433,27051,39,399
135434,27051,40,399
135435,27051,41,399
135436,27051,42,399
135437,27051,43,399
135438,27051,44,399
135439,27051,45,399
135440,27052,XS,760
135441,27052,S,760
135442,27052,M,759
135443,27052,L,759
135444,27052,XL,759
135445,27053,XS,696
135446,27053,S,696
135447,27053,M,695
135448,27053,L,695
135449,27053,XL,695
135450,27054,XS,142
135451,27054,S,142
135452,27054,M,142
135453,27054,L,141
135454,27054,XL,141
135455,27055,Unique,3816
135456,27056,Unique,5907
135457,27057,XS,1547
135458,27057,S,1547
135459,27057,M,1547
135460,27057,L,1546
135461,27057,XL,1546
135462,27058,XS,479
135463,27058,S,478
